id,user_type_id,access_menu_left_sub_id,active,created_by,created,modified
1,0,1,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
2,0,2,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
3,0,3,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
4,0,4,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
5,0,5,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
6,0,6,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
7,0,7,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
8,0,8,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
9,0,9,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
10,0,10,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
11,0,11,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
12,0,12,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
13,0,13,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
14,0,14,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
15,0,15,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
16,0,16,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
17,0,17,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
18,0,18,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
19,0,19,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
20,0,20,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
21,0,21,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
22,0,22,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
23,0,23,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
24,0,24,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
25,0,25,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
26,0,26,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
27,0,27,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
28,0,28,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
29,0,29,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
30,0,30,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
31,0,31,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
32,0,32,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
33,0,33,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
34,0,34,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
35,0,35,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
36,0,36,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
37,0,37,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
38,0,38,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
39,0,39,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
40,0,40,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
41,0,41,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
42,0,42,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
43,0,43,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
44,0,44,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
45,0,45,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
46,0,46,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
47,0,47,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
48,0,48,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
49,0,49,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
50,0,50,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
51,0,51,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
52,0,52,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
53,0,53,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
54,0,54,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
55,0,55,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
56,0,56,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
57,0,57,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
58,0,58,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
59,0,59,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
60,0,60,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
61,0,61,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
62,0,62,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
63,0,63,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
64,0,64,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
65,0,65,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
66,0,66,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
67,0,67,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
68,0,68,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
69,0,69,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
70,0,70,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
71,0,71,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
72,0,72,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
73,0,73,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
74,0,74,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
75,0,75,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
76,0,76,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
77,1,1,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
78,1,2,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
79,1,3,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
80,1,4,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
81,1,5,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
82,1,6,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
83,1,7,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
84,1,8,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
85,1,9,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
86,1,10,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
87,1,11,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
88,1,12,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
89,1,13,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
90,1,14,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
91,1,15,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
92,1,16,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
93,1,17,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
94,1,18,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
95,1,19,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
96,1,20,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
97,1,21,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
98,1,22,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
99,1,23,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
100,1,24,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
101,1,25,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
102,1,26,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
103,1,27,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
104,1,28,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
105,1,29,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
106,1,30,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
107,1,31,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
108,1,32,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
109,1,33,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
110,1,34,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
111,1,35,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
112,1,36,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
113,1,37,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
114,1,38,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
115,1,39,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
116,1,40,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
117,1,41,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
118,1,42,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
119,1,43,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
120,1,44,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
121,1,45,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
122,1,46,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
123,1,47,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
124,1,48,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
125,1,49,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
126,1,50,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
127,1,51,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
128,1,52,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
129,1,53,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
130,1,54,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
131,1,55,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
132,1,56,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
133,1,57,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
134,1,58,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
135,1,59,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
136,1,60,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
137,1,61,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
138,1,62,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
139,1,63,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
140,1,64,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
141,1,65,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
142,1,66,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
143,1,67,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
144,1,68,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
145,1,69,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
146,1,70,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
147,1,71,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
148,1,72,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
149,1,73,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
150,1,74,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
151,1,75,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
152,1,76,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
153,2,1,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
154,2,2,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
155,2,3,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
156,2,4,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
157,2,5,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
158,2,6,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
159,2,7,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
160,2,8,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
161,2,9,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
162,2,10,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
163,2,11,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
164,2,12,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
165,2,13,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
166,2,14,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
167,2,15,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
168,2,16,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
169,2,17,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
170,2,18,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
171,2,19,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
172,2,20,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
173,2,21,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
174,2,22,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
175,2,23,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
176,2,24,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
177,2,25,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
178,2,26,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
179,2,27,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
180,2,28,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
181,2,29,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
182,2,30,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
183,2,31,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
184,2,32,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
185,2,33,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
186,2,34,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
187,2,35,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
188,2,36,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
189,2,37,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
190,2,38,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
191,2,39,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
192,2,40,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
193,2,41,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
194,2,42,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
195,2,43,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
196,2,44,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
197,2,45,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
198,2,46,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
199,2,47,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
200,2,48,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
201,2,49,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
202,2,50,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
203,2,51,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
204,2,52,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
205,2,53,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
206,2,54,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
207,2,55,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
208,2,56,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
209,2,57,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
210,2,58,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
211,2,59,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
212,2,60,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
213,2,61,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
214,2,62,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
215,2,63,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
216,2,64,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
217,2,65,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
218,2,66,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
219,2,67,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
220,2,68,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
221,2,69,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
222,2,70,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
223,2,71,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
224,2,72,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
225,2,73,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
226,2,74,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
227,2,75,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
228,2,76,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
229,3,1,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
230,3,2,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
231,3,3,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
232,3,4,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
233,3,5,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
234,3,6,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
235,3,7,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
236,3,8,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
237,3,9,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
238,3,10,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
239,3,11,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
240,3,12,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
241,3,13,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
242,3,14,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
243,3,15,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
244,3,16,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
245,3,17,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
246,3,18,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
247,3,19,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
248,3,20,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
249,3,21,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
250,3,22,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
251,3,23,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
252,3,24,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
253,3,25,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
254,3,26,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
255,3,27,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
256,3,28,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
257,3,29,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
258,3,30,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
259,3,31,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
260,3,32,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
261,3,33,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
262,3,34,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
263,3,35,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
264,3,36,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
265,3,37,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
266,3,38,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
